Date,Event Name,Placement,Earning
09-Aug-2006,"$ 1,500 No Limit Hold'em37th World Series of Poker - WSOP 2006, Las Vegas",3rd,"$ 8,585"
23-Jul-2006,"$ 1,000 No Limit Hold'em37th World Series of Poker - WSOP 2006, Las Vegas",1st,"$ 410,860"
15-Jul-2006,"$ 3,000 Omaha Hi/Lo37th World Series of Poker - WSOP 2006, Las Vegas",6th,"$ 15,800"
02-Jul-2006,"$ 3,000 Limit Hold'em37th World Series of Poker - WSOP 2006, Las Vegas",13th,"$ 3,160"
25-Jun-2006,"No Limit Hold'em World Series of Poker - WSOP Tournament of Champions 2006, Las Vegas",26th,"$ 55,485"
18-Apr-2006,"$ 25,000 + 500 WPT Championship - No Limit Hold'emFourth Annual Five-Star World Poker Classic, Las Vegas",50th,"$ 1,975"
29-Jan-2006,"No Limit Hold'em Invitational W Las Vegas Poker Invitational, Park City",1st,"$ 13,386"
20-Nov-2005,"$ 25,000 No Limit Hold'em2005 Monte Carlo Millions, Monte Carlo",57th,$ 500
26-Jun-2005,"$ 5,000 Pot Limit Omaha36th World Series of Poker - WSOP 2005, Las Vegas",8th,"$ 12,900"
05-Jun-2005,"$ 1,500 Limit Hold'em36th World Series of Poker - WSOP 2005, Las Vegas",42nd,"$ 1,255"
05-Mar-2005,"Heads-Up No Limit Hold'em2005 National Heads-Up Poker Championship, Las Vegas",1st,"$ 17,000"
18-Nov-2004,"No Limit Hold'em - Poker By The Book Invitational World Poker Tour - WPT Poker By The Book Special, Mashantucket",3rd,"$ 62,400"
14-May-2004,"$ 3,000 Pot Limit Hold'em35th World Series of Poker - WSOP 2004, Las Vegas",7th,"$ 1,213"
09-May-2004,"$ 2,000 Omaha Hi-Lo Split35th World Series of Poker - WSOP 2004, Las Vegas",21st,"$ 28,087"
26-Apr-2004,"$ 1,500 Omaha Hi-Lo Split35th World Series of Poker - WSOP 2004, Las Vegas",17th,"$ 1,352"
01-Oct-2003,"$ 1,000 + 70 No Limit Hold'em2003 Four Queens Poker Classic, Las Vegas",7th,"$ 6,000"
30-Jun-2003,"$ 1,500 + 70 Pot Limit OmahaFesta al Lago, Las Vegas",4th,"$ 2,200"
