Date,Event Name,Placement,Earning
29-Aug-2015,"$ 3,700 No Limit Hold'em - WPT Main EventWorld Poker Tour - WPT Legends Of Poker, Los Angeles (Bell Gardens)",26th,"$ 26,526"
14-Aug-2015,"$ 130 No Limit Hold'em - Mega Millions Series XIII (Event #18)World Poker Tour - WPT Legends Of Poker, Los Angeles (Bell Gardens)",220th,"$ 15,428"
10-Jul-2015,"$ 10,000 + 400 No Limit Hold'em - Bellagio Cup XIBellagio Cup XI, Las Vegas",1st,"$ 1,065"
17-Jun-2015,"$ 10,000 No Limit Hold'em Six Handed Championship (Event #37)46th World Series of Poker - WSOP 2015, Las Vegas",15th,"$ 562,772"
14-Jan-2015,"$ 9,700 + 600 #34 No Limit Hold'em - Turbo 6 HandedPokerStars Caribbean Adventure - PCA 2015, Paradise Island",9th,"$ 27,876"
28-Nov-2014,"$ 3,500 No Limit Hold'em Deep Stack  Main Event2014 Rock 'N' Roll Poker Open, Hollywood",2nd,"$ 25,260"
28-Aug-2014,"$ 5,300 No Limit Hold'em SHRPO Main Event (#Event 16)2014 Seminole Hard Rock Poker Open, Hollywood",243rd,"$ 270,000"
03-Jul-2014,"$ 10,000 Pot Limit Omaha (Event #64)45th World Series of Poker - WSOP 2014, Las Vegas",23rd,"$ 7,483"
30-May-2014,"$ 1,500 No Limit Hold'em - Shootout (Event #6)45th World Series of Poker - WSOP 2014, Las Vegas",67th,"$ 28,290"
21-Mar-2014,"$ 3,500 No Limit Hold'em Main EventWorld Poker Tour - WPT Jacksonville bestbet Open, Jacksonville",10th,"$ 4,411"
12-Dec-2013,"$ 1,000 + 100 No Limit Texas Hold'em Main Event2013 Card Player Poker Tour - CPPT Florida, West Palm Beach",4th,"$ 13,935"
22-Aug-2013,"$ 5,300 No Limit Hold'em - Championship EventSeminole Hard Rock 2013 Poker Open, Hollywood",156th,"$ 22,560"
01-Jul-2013,"$ 2,500 No Limit Hold'em (Event #56)44th World Series of Poker - WSOP 2013, Las Vegas",38th,"$ 11,635"
17-May-2013,"$ 1,675 No Limit Hold'em - Main EventWSOP Circuit - WSOPC New Orleans, New Orleans",21st,"$ 14,454"
07-Sep-2012,"$ 1,500 No Limit Hold'em - Main EventWorld Poker Tour - WPT Regional Jacksonville bestbet Summer Series, Jacksonville",8th,"$ 9,681"
16-Dec-2011,"$ 1,600 No Limit Hold'em2011 Winter Bayou Poker Challenge, New Orleans",10th,"$ 9,619"
24-Feb-2011,"$ 555 No Limit Hold'em - Re-EntryWSOP Circuit - WSOPC West Palm Beach, West Palm Beach",6th,"$ 4,408"
