Date,Event Name,Placement,Earning
29-Sep-2012,"€ 10,000 + 450 No Limit Hold'em - Main Event (Event #7)World Series Of Poker Europe - WSOPE 2012, Cannes",8th,"$ 179,642"
24-Sep-2012,"€ 5,000 + 300 Pot Limit Omaha (Event #3)World Series Of Poker Europe - WSOPE 2012, Cannes",9th,"$ 32,000"
07-Jul-2012,"$ 10,000 World Championship - No Limit Hold'em (Event #61)43rd World Series of Poker - WSOP 2012, Las Vegas",659th,"$ 57,773"
03-Jul-2012,"$ 10,000 No Limit Hold'em - Six Handed (Event #57)43rd World Series of Poker - WSOP 2012, Las Vegas",14th,"$ 110,467"
11-Jun-2012,"$ 3,000 No Limit Hold'em - Six Handed (Event #23)43rd World Series of Poker - WSOP 2012, Las Vegas",101st,"$ 15,975"
28-May-2012,"$ 1,500 No Limit Hold'em (Event #2)43rd World Series of Poker - WSOP 2012, Las Vegas",181st,"$ 19,227"
09-Jan-2012,"$ 5,000 + 250 No Limit Hold'em - 8 MaxPokerStars Caribbean Adventure - PCA 2012, Paradise Island",3rd,"$ 44,110"
09-Dec-2011,"$ 100,000 No Limit Hold'em - High Roller Event2011 Doyle Brunson Five Diamond World Poker Classic, Las Vegas",1st,"$ 5,019"
10-Oct-2011,"€ 5,000 + 300 Pot Limit OmahaWorld Series Of Poker Europe - WSOPE 2011, Cannes",12th,"$ 2,893"
19-Aug-2011,"$ 2,000 + 200 No Limit Hold'em Championship - WPT RegionalWorld Poker Tour - WPT Regional Hollywood, Hollywood",23rd,"$ 80,460"
28-Jun-2011,"$ 2,500 Limit 2-7 Triple Draw42nd World Series of Poker - WSOP 2011, Las Vegas",6th,"$ 709,767"
12-Jun-2011,"$ 10,000 Seven Card Stud Championship42nd World Series of Poker - WSOP 2011, Las Vegas",14th,"$ 22,963"
04-Jun-2011,"$ 1,500 No Limit 2-7 Lowball42nd World Series of Poker - WSOP 2011, Las Vegas",7th,"$ 6,647"
25-Apr-2011,"$ 2,000 + 160 No Limit Hold'em - Six HandedSeminole Hard Rock Showdown, Hollywood",9th,"$ 25,967"
03-Mar-2011,"$ 25,000 No Limit Hold'em NBC National Heads-Up Championship 2011, Las Vegas",16th,"$ 24,043"
