Date,Event Name,Placement,Earning
26-Jan-2020,"$ 3,300 + 200 No Limit Hold'em - WPT Borgata Winter Poker Open (Event #20)World Poker Tour - WPT Borgata Winter Poker Open, Atlantic City",77th,"$ 8,735"
17-Jan-2020,"$ 3,500 No Limit Hold'em - WPT Championship2020 World Poker Tour - WPT Lucky Hearts Poker Open, Hollywood",50th,"$ 9,374"
19-Dec-2019,"$ 1,700 No Limit Hold'em - WSOPC Harrah's Las Vegas Main Event (Event #11)WSOP Circuit - WSOPC Harrah's Las Vegas, Las Vegas",49th,"$ 3,170"
16-Nov-2019,"$ 2,500 + 200 No Limit Hold'em - Borgata Fall Poker Open ChampionshipBorgata Fall Poker Open 2019, Atlantic City",37th,"$ 5,576"
11-Oct-2019,"$ 5,000 No Limit Hold'em - WPT Main EventWorld Poker Tour - WPT bestbet Bounty Scramble, Jacksonville",9th,"$ 31,648"
28-Sep-2019,"$ 3,500 No Limit Hold'em - WPT Maryland Main Event (Event #15)World Poker Tour - WPT Maryland, Hanover",35th,"$ 8,240"
07-Aug-2019,"$ 2,200 No Limit Hold'em - 8-Handed (Event #15)Seminole Hard Rock Poker Open, Hollywood",3rd,"$ 47,290"
07-Jun-2019,"$ 1,500 No Limit Hold'em - Millionaire Maker (Event #19)50th World Series of Poker - WSOP 2019, Las Vegas",65th,"$ 17,416"
17-May-2019,"$ 1,500 + 100 No Limit Hold'em - WPTDeepStacks Main EventWPTDeepStacks - WPTDS Big Stax XXIX, Bensalem",40th,"$ 2,901"
15-Apr-2019,"$ 25,500 No Limit Hold'em - High Roller (Event #23)Seminole Hard Rock Poker Showdown, Hollywood",3rd,"$ 305,665"
02-Mar-2019,"$ 2,375 + 125 No Limit Hold'em - Big Stax 2500Big Stax XXVIII, Bensalem",16th,"$ 4,431"
27-Jan-2019,"$ 3,300 + 200 No Limit Hold'em - WPT Main Event (Event #18)World Poker Tour - WPT Borgata Winter Poker Open, Atlantic City",169th,"$ 6,177"
11-Dec-2018,"$ 10,000 + 400 No Limit Hold'em - WPT Five Diamond World Poker Classic Main EventWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",9th,"$ 163,142"
23-Nov-2018,"$ 3,500 No Limit Hold'em - WPT Seminole Rock N Roll Poker Open Main EventWorld Poker Tour - WPT Seminole Rock N Roll Poker Open, Hollywood",37th,"$ 12,955"
12-Oct-2018,"$ 1,100 + 100 No Limit Hold'em - Big Stax 1100Big Stax XXVII, Bensalem",34th,"$ 3,143"
16-Sep-2018,"$ 3,300 + 200 No Limit Hold'em - WPT Open Championship #18World Poker Tour - WPT Borgata Poker Open, Atlantic City",89th,"$ 7,309"
