Date,Event Name,Placement,Earning
06-Jan-2016,"$ 100,000 #1 No Limit Hold'em - Super High Roller 8-HandedPokerStars Caribbean Adventure - PCA 2016, Paradise Island",5th,"$ 393,120"
03-Jan-2016,"$ 196,000 + 4,000 No Limit Hold'em Triton Super High Roller Series (Event #3)World Poker Tour - WPT National Philippines, Paranaque City",2nd,"$ 1,501"
29-Oct-2015,"€ 10,000 + 300 #61 No Limit Hold'em  - High RollerEuropean Poker Tour - EPT Malta, St. Julian’s",16th,"$ 50,966"
28-Aug-2015,"€ 2,000 + 150 No Limit Hold'em - Turbo Bounty #60European Poker Tour - EPT Barcelona, Barcelona",7th,"$ 146,463"
17-Aug-2015,"$ 25,400 No Limit Hold'em - High Roller (Event #24)Seminole Hard Rock Poker Open, Hollywood",9th,"$ 52,920"
10-Jul-2015,"$ 10,000 + 400 No Limit Hold'em - Bellagio Cup XIBellagio Cup XI, Las Vegas",30th,"A$ 889,236"
02-Jul-2015,"$ 500,000 No Limit Hold'em - Super High Roller Bowl2015 Super High Roller Bowl, Las Vegas",5th,"$ 629,614"
03-Jun-2015,"$ 1,500 No Limit Hold'em Six Handed (Event #12)46th World Series of Poker - WSOP 2015, Las Vegas",140th,"$ 461,340"
01-May-2015,"€ 2,000 + 200 No Limit Hold'em - FPS High Roller (Event #19)European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",13th,"$ 2,699,752"
16-Apr-2015,"$ 3,500 No Limit Hold'em WPT Showdown Championship (Event #13)World Poker Tour - WPT Seminole Hard Rock Poker Showdown, Hollywood",10th,"$ 29,891"
08-Jan-2015,"$ 1,940 + 260 #10 No Limit Hold'em - Turbo Double BubblePokerStars Caribbean Adventure - PCA 2015, Paradise Island",6th,"$ 10,774"
13-Dec-2014,"€ 2,000 + 200 #32 No Limit Hold'emEuropean Poker Tour - EPT Prague, Prague",23rd,"$ 57,500"
10-Dec-2014,"€ 2,000 + 200 #18 No Limit Hold'em - EUREKA - High RollerEuropean Poker Tour - EPT Prague, Prague",80th,"$ 18,978"
09-Nov-2014,"£ 500 Partypoker - No Limit Hold'em - WPT500 at Dusk Till Dawn (Event 2)World Poker Tour - WPT Nottingham, Nottingham",21st,"$ 1,505,000"
08-Oct-2014,"£ 700 + 70 #2 No Limit Hold'em - UKIPT Main EventEuropean Poker Tour - EPT London, London",67th,"$ 3,008"
20-Aug-2014,"€ 2,000 + 200 #14 No Limit Hold'em - Estrellas High RollerEuropean Poker Tour - EPT Barcelona, Barcelona",5th,"$ 11,358"
02-Jul-2014,"$ 1,111 No Limit Hold'em - The Little One for One Drop (Event #62)45th World Series of Poker - WSOP 2014, Las Vegas",294th,"$ 58,500"
26-Jun-2014,"$ 1,500 No Limit Hold'em - Monster Stack (Event #51)45th World Series of Poker - WSOP 2014, Las Vegas",260th,"$ 2,200"
15-Jun-2014,"$ 1,000 No Limit Hold'em (Event #33)45th World Series of Poker - WSOP 2014, Las Vegas",84th,"$ 7,057"
02-Jun-2014,"$ 1,500 No Limit Hold'em - Six Handed (Event #11)45th World Series of Poker - WSOP 2014, Las Vegas",50th,"$ 4,747"
30-Apr-2014,"€ 25,000 + 500 No Limit Hold'em - High Roller 8 MaxEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",29th,"$ 5,554"
11-Dec-2013,"€ 2,000 + 200 No Limit Hold'em - EUREKA High RollerEuropean Poker Tour - EPT Prague, Prague",1st,"$ 3,150"
21-Oct-2013,"€ 25,000 + 600 No Limit Hold'em - High Roller (Event #7)World Series of Poker Europe - WSOPE 2013, Enghien-les-Bains",4th,"$ 99,798"
01-Jul-2013,"$ 2,500 No Limit Hold'em (Event #56)44th World Series of Poker - WSOP 2013, Las Vegas",114th,"$ 2,306"
20-Jun-2013,"$ 1,500 No Limit Hold'em - Shootout (Event #36)44th World Series of Poker - WSOP 2013, Las Vegas",68th,"$ 6,368"
11-Jun-2013,"$ 1,100 No Limit Hold'emDeep Stack Extravaganza III, Las Vegas",34th,"$ 2,901"
04-Jun-2013,"$ 2,500 No Limit Hold'em - 6 Handed (Event #11)44th World Series of Poker - WSOP 2013, Las Vegas",41st,"$ 5,720"
29-May-2013,"$ 5,000 No Limit Hold'em - 8 Handed (Event #2)44th World Series of Poker - WSOP 2013, Las Vegas",8th,"$ 63,885"
11-May-2013,"€ 1,000 + 100 No Limit Hold'em - Monaco Cup - Re-EntryEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",5th,"$ 179,515"
29-Apr-2013,"€ 5,000 + 250 No Limit Hold'em - High RollerItalian Poker Tour - IPT Sanremo, Sanremo",2nd,"$ 203,425"
25-Apr-2013,"€ 10,000 + 300 No Limit Hold'em - High Roller Re-EntryEuropean Poker Tour - EPT Berlin, Berlin",15th,"$ 5,371"
23-Feb-2013,"$ 10,000 No Limit Hold'em - Championship2013 L.A. Poker Classic, Los Angeles",29th,"$ 5,556"
12-Dec-2012,"€ 1,000 + 100 No Limit Hold'emEuropean Poker Tour - EPT Prague, Prague",9th,"$ 2,551"
06-Jul-2012,"$ 10,000 No Limit Hold'em - National Championship43rd World Series of Poker - WSOP 2012, Las Vegas",10th,"$ 8,156"
