Date,Event Name,Placement,Earning
Dec-2009,"Heat 6 Full Tilt Poker Million VIII, Sky Sports",4th,"$ 1,000,000"
19-Aug-2009,"HK$ 46,000 + 2,000 No Limit Hold'emAsian Poker Tour - APT Macau, Macau",3rd,"$ 4,199"
18-Jun-2009,"$ 2,000 No Limit Hold'em40th World Series of Poker - WSOP 2009, Las Vegas",80th,"$ 20,000"
22-Jan-2009,"A$ 3,000 + 250 Pot Limit Omaha2009 Aussie Millions Poker Championship, Melbourne",7th,"$ 29,733"
03-Jul-2008,"$ 10,000 World Championship No Limit Hold'em39th World Series of Poker - WSOP 2008, Las Vegas",7th,"$ 17,138"
30-Jan-2008,"$ 500 + 45 No Limit Hold'em2008 L.A. Poker Classic, Los Angeles",7th,"$ 5,572"
22-Jun-2007,"$ 1,000 + 80 Nightly No Limit Hold'emBellagio Cup III, Las Vegas",13th,"$ 23,910"
09-Jun-2007,"$ 2,500 H.O.R.S.E38th World Series of Poker - WSOP 2007, Las Vegas",29th,"HK$ 26,100"
01-Jul-2006,"$ 1,000 No Limit Hold'emBellagio Weekly Tournaments - Jul 2006, Las Vegas",1st,"$ 3,367"
30-May-2006,"$ 1,500 + 70 No Limit Hold'emMandalay Bay Poker Championship, Las Vegas",8th,"$ 6,262"
05-Nov-2005,"$ 1,000 + 60 No Limit Hold'emBellagio Weekly Tournaments - Nov 2005, Las Vegas",1st,"A$ 15,480"
07-Jul-2005,"$ 10,000 No Limit Texas Hold'em - World Championship Event36th World Series of Poker - WSOP 2005, Las Vegas",193rd,"$ 10,997"
17-Mar-2005,"€ 300 + 30 No Limit Hold'emEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",3rd,"$ 1,772,650"
