Date,Event Name,Placement,Earning
11-Dec-2019,"€ 5,300 No Limit Hold'em - EPT Prague Main Event (Event #20)European Poker Tour - EPT Prague, Prague",157th,"$ 9,943"
06-Dec-2019,"€ 10,300 No Limit Hold'em - 8-Handed (Event #1)European Poker Tour - EPT Prague, Prague",1st,"$ 196,741"
18-Nov-2019,"$ 25,000 + 500 No Limit Hold'em - MILLIONS Super High Rollerpartypoker LIVE - partypoker MILLIONS World Bahamas, Nassau",1st,"$ 520,464"
02-Oct-2019,"$ 3,000 + 300 No Limit Hold'em - WPT Main Event (Event #5)World Poker Tour - WPT UK in partnership with partypoker LIVE, Nottingham",18th,"$ 15,750"
28-Aug-2019,"€ 2,200 No Limit Hold'em (Event #31)European Poker Tour - EPT Barcelona, Barcelona",24th,"$ 7,605"
08-Jul-2019,"$ 50,000 No Limit Hold'em - High Roller (Event #90)50th World Series of Poker - WSOP 2019, Las Vegas",5th,"$ 367,186"
12-Jun-2019,"$ 3,000 No Limit Hold'em - 6-Handed (Event #31)50th World Series of Poker - WSOP 2019, Las Vegas",22nd,"$ 14,423"
07-Jun-2019,"$ 1,500 No Limit Hold'em - Millionaire Maker (Event #19)50th World Series of Poker - WSOP 2019, Las Vegas",1109th,"$ 2,421"
03-Jun-2019,"$ 5,000 No Limit Hold'em (Event #11)50th World Series of Poker - WSOP 2019, Las Vegas",57th,"$ 7,476"
17-Dec-2018,"$ 300,000 No Limit Hold'emSuper High Roller Bowl, Las Vegas",5th,"$ 972,000"
