Date,Event Name,Placement,Earning
06-Jan-2016,"$ 100,000 #1 No Limit Hold'em - Super High Roller 8-HandedPokerStars Caribbean Adventure - PCA 2016, Paradise Island",1st,"$ 501,525"
29-Oct-2015,"€ 10,000 + 300 #61 No Limit Hold'em  - High RollerEuropean Poker Tour - EPT Malta, St. Julian’s",7th,"$ 36,440"
13-Oct-2015,"€ 2,200 Mixed Event #5World Series of Poker Europe - WSOPE 2015, Berlin",12th,"$ 392,876"
28-Aug-2015,"€ 500 + 50 No Limit Hold'em #57European Poker Tour - EPT Barcelona, Barcelona",6th,"$ 969,075"
07-Aug-2015,"$ 235 No Limit Hold'em (Event #14)World Poker Tour - WPT Legends Of Poker, Los Angeles (Bell Gardens)",191st,"$ 46,080"
12-Jul-2015,"$ 5,000 No Limit Hold'em #69Deep Stack Extravaganza III, Las Vegas",63rd,"$ 14,897"
03-Jun-2015,"$ 1,500 No Limit Hold'em Six Handed (Event #12)46th World Series of Poker - WSOP 2015, Las Vegas",62nd,"$ 7,496"
06-May-2015,"€ 25,000 + 500 No Limit Hold'em - High Roller 8 Handed (Event #61)European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",13th,"$ 56,160"
14-Apr-2015,"£ 3,000 + 200 No Limit Hold'em High Roller - 8 Handed - Single Re-Entry (Event #4)UK & Ireland Poker Tour - UKIPT Nottingham, Nottingham",7th,"$ 22,882"
12-Jan-2015,"$ 24,000 + 1,000 #24 No Limit Hold'em - High Roller 8 HandedPokerStars Caribbean Adventure - PCA 2015, Paradise Island",11th,"$ 44,395"
20-Dec-2014,"$ 50,000 No Limit Hold'emAria Super High Roller 6, Las Vegas",2nd,"$ 422,400"
10-Dec-2014,"€ 1,000 + 100 #20 No Limit Hold'em - TurboEuropean Poker Tour - EPT Prague, Prague",13th,"$ 10,165"
17-Nov-2014,"£ 6,000 No Limit Hold'em - WPT High Roller (Event 4)World Poker Tour - WPT Nottingham, Nottingham",1st,"$ 76,320"
02-Jul-2014,"$ 1,500 10-Game Mix (Event #63)45th World Series of Poker - WSOP 2014, Las Vegas",1st,"$ 1,687,800"
10-Jun-2014,"$ 5,000 No Limit Hold'em - Six Handed (Event #24)45th World Series of Poker - WSOP 2014, Las Vegas",4th,"$ 80,252"
29-Apr-2014,"€ 2,000 + 200 No Limit Hold'emEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",22nd,"$ 4,860"
01-Mar-2014,"$ 10,000 No Limit Hold'em - WPT LA Poker Classic Main EventWorld Poker Tour - WPT L.A. Poker Classic, Los Angeles",49th,"$ 13,551"
15-Nov-2013,"€ 10,000 + 250 No Limit Hold'em - High RollerMaster Classics of Poker (MCOP) 2013, Amsterdam",1st,$ 645
05-Nov-2013,"ZAR 70,000 + 500 No Limit Hold'em - High RollerWorld Poker Tour - WPT Emperors Palace Poker Classic, Johannesburg",4th,"$ 9,717"
03-Sep-2013,"€ 2,000 + 200 No Limit Hold'emEuropean Poker Tour - EPT Barcelona, Barcelona",53rd,"$ 4,836"
06-Jul-2013,"$ 10,000 World Championship - No Limit Hold'em (Event #62)44th World Series of Poker - WSOP 2013, Las Vegas",463rd,"$ 96,749"
30-Jun-2013,"$ 50,000 The Poker Players Championship (Event #55)44th World Series of Poker - WSOP 2013, Las Vegas",12th,"$ 11,412"
13-Jun-2013,"$ 1,500 No Limit Hold'em (Event #24)44th World Series of Poker - WSOP 2013, Las Vegas",115th,"$ 112,980"
21-Apr-2013,"€ 5,000 + 300 No Limit Hold'em - Main EventEuropean Poker Tour - EPT Berlin, Berlin",30th,"$ 343,000"
07-Feb-2013,"€ 10,000 + 300 No Limit Hold'em - High Roller Single RebuyEuropean Poker Tour - EPT Deauville, Deauville",5th,"$ 4,245"
27-Jan-2013,"$ 3,300 + 200 No Limit Hold'em - ChampionshipWorld Poker Tour - WPT Borgata Winter Poker Open, Atlantic City",38th,"$ 156,627"
15-Dec-2012,"€ 5,000 + 200 No Limit Hold'em - 6 HandedEuropean Poker Tour - EPT Prague, Prague",5th,"$ 153,220"
05-Oct-2012,"€ 2,000 + 100 Pot Limit Omaha - 8 Max TurboEuropean Poker Tour - EPT San Remo, Sanremo",8th,"$ 160,927"
25-Aug-2012,"€ 5,000 + 200 No Limit Hold'em - 6 Max TurboEuropean Poker Tour - EPT Barcelona, Barcelona",1st,"$ 5,884"
21-Jun-2012,"$ 10,000 Pot Limit Omaha (Event #39)43rd World Series of Poker - WSOP 2012, Las Vegas",23rd,"$ 22,560"
03-Jun-2012,"$ 5,000 Seven Card Stud (Event #10)43rd World Series of Poker - WSOP 2012, Las Vegas",7th,"$ 137,924"
31-Mar-2012,"€ 5,000 + 200 No Limit Hold'em - 6 Max TurboEuropean Poker Tour - EPT Campione, Campione d'Italia",2nd,"$ 25,559"
29-Mar-2012,"€ 2,000 + 100 No Limit Hold'em - Turbo BountyEuropean Poker Tour - EPT Campione, Campione d'Italia",6th,"$ 4,615"
