Date,Event Name,Placement,Earning
23-Jul-2021,"$ 215 No Limit Hold'em - Deep Turbo (Event #8)World Series of Poker Circuit - WSOPC Summer Online Circuit Event at WSOP.com, Online",8th,"$ 1,190"
21-Jul-2021,"$ 600 Pot Limit Omaha - 6-Handed ONLINE (WSOP Event #21)World Series of Poker - WSOP ONLINE 2021 (US ONLY), Online",22nd,"$ 1,979"
16-Jul-2021,"$ 600 Pot Limit Omaha 8 or Better - 6-Handed ONLINE (WSOP Event #16)World Series of Poker - WSOP ONLINE 2021 (US ONLY), Online",6th,"$ 2,261"
11-Jul-2021,"$ 400 No Limit Hold'em - Ultra Deepstack ONLINE (WSOP Event #11)World Series of Poker - WSOP ONLINE 2021 (US ONLY), Online",229th,"$ 9,197"
04-Jul-2021,"$ 500 No Limit Hold'em - Super Turbo ONLINE (WSOP Event #4)World Series of Poker - WSOP ONLINE 2021 (US ONLY), Online",109th,$ 510
02-Jul-2021,"$ 600 No Limit Hold'em - MonsterStack ONLINE (WSOP Event #2)World Series of Poker - WSOP ONLINE 2021 (US ONLY), Online",28th,$ 689
11-Jun-2021,"$ 10,000 No Limit Hold'em - U.S. Poker Open #9PokerGO Tour - 2021 PGT U.S. Poker Open, Las Vegas",2nd,"$ 2,466"
05-Jun-2021,"$ 10,000 No Limit Hold'em - U.S. Poker Open #3PokerGO Tour - 2021 PGT U.S. Poker Open, Las Vegas",8th,"$ 158,400"
13-Apr-2021,"$ 1,000 No Limit Hold'em - High Roller 6-Max #4World Series of Poker Circuit - WSOPC Spring Super Series, Online",12th,"$ 30,800"
25-Feb-2021,"$ 320 No Limit Hold'em - 6-Max #9World Series of Poker Circuit - WSOPC Planet Hollywood Circuit, Online",4th,"$ 3,503"
29-Jan-2021,"$ 250 No Limit Hold'em - Turbo 2x Re-Entry (Event #16)WSOP Circuit - WSOPC Winter Online Super Circuit, Online",56th,"$ 8,952"
19-Jan-2021,"$ 2,000 No Limit Hold'em - Super High Roller (Event #13)WSOP Circuit - WSOPC Winter Online Super Circuit, Online",6th,$ 405
31-Jul-2020,"$ 1,000 No Limit Hold'em - Championship (Event #31)World Series of Poker - WSOP Online 2020 at WSOP.com, Online",3rd,"$ 16,180"
27-Jul-2020,"$ 400 No Limit Hold'em - Freezeout (Event #27)World Series of Poker - WSOP Online 2020 at WSOP.com, Online",70th,"$ 140,167"
12-Jul-2020,"$ 500 No Limit Hold'em  - The BIG 500 (Event #12)World Series of Poker - WSOP Online 2020 at WSOP.com, Online",301st,"$ 1,397"
06-Jul-2020,"$ 600 Pot Limit Omaha 8 or Better - 6-Handed (Event #6)World Series of Poker - WSOP Online 2020 at WSOP.com, Online",66th,$ 874
14-Jul-2019,"$ 500 No Limit Hold'em - WSOP.com Online Summer Saver (Event #88)50th World Series of Poker - WSOP 2019, Las Vegas",55th,"$ 1,170"
15-Jun-2019,"$ 3,000 No Limit Hold'em - Shootout (Event #36)50th World Series of Poker - WSOP 2019, Las Vegas",4th,"$ 2,175"
03-Jun-2019,"$ 5,000 No Limit Hold'em (Event #11)50th World Series of Poker - WSOP 2019, Las Vegas",53rd,"$ 67,706"
14-Mar-2019,"$ 1,500 + 100 No Limit Hold'emThe Wynn Classic, Las Vegas",24th,"$ 8,104"
11-Dec-2018,"$ 10,000 + 400 No Limit Hold'em - WPT Five Diamond World Poker Classic Main EventWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",3rd,"$ 9,065"
03-Jun-2017,"$ 333 No Limit Hold'em - WSOP.com Online (Event #8)48th World Series of Poker - WSOP 2017, Las Vegas",68th,"$ 802,973"
05-Aug-2016,"$ 24,000 + 1,000 No Limit Hold'emAria High Roller 38, Las Vegas",2nd,"$ 1,505"
05-Jul-2016,"$ 5,000 No Limit Hold'em (Event #59)47th World Series of Poker - WSOP 2016, Las Vegas",72nd,"$ 187,557"
26-Jun-2016,"$ 30,000 + 1,000 No Limit Hold'emAria High Roller Knockout, Las Vegas",3rd,"$ 10,361"
21-Jun-2016,"$ 5,000 No Limit Hold'em Six-Handed (Event #35)47th World Series of Poker - WSOP 2016, Las Vegas",59th,"$ 86,800"
03-Jun-2016,"$ 48,000 + 2,000 No Limit Hold'emAria Super High Roller 9, Las Vegas",4th,"$ 7,960"
16-Mar-2016,"A$ 4,750 + 250 No Limit Hold'em - $5K Challenge (Event #6)Australasian Poker Challenge (APC) - Sydney, Sydney",8th,"$ 172,800"
07-Jul-2015,"$ 24,000 + 1,000 No Limit Hold'emAria High Roller 10, Las Vegas",1st,"A$ 17,790"
22-Jun-2015,"$ 1,500 No Limit Hold'em (Event #45)46th World Series of Poker - WSOP 2015, Las Vegas",47th,"$ 13,300"
30-May-2015,"$ 24,000 + 1,000 No Limit Hold'emAria High Roller 9, Las Vegas",1st,"$ 432,980"
18-Dec-2014,"$ 100,000 No Limit Hold'em WPT Alpha8 Las VegasWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",1st,"$ 7,283"
27-Jun-2014,"$ 2,500 No Limit Hold'em - Main EventHollywood Poker Open, Las Vegas",32nd,"$ 398,160"
05-Jun-2014,"$ 3,000 No Limit Hold'em - Six Handed (Event #15)45th World Series of Poker - WSOP 2014, Las Vegas",52nd,"$ 1,770,692"
29-May-2014,"$ 1,000 No Limit Hold'em (Event #4)45th World Series of Poker - WSOP 2014, Las Vegas",46th,"$ 8,583"
27-Feb-2014,"$ 5,250 No Limit Hold'emWorld Poker Tour - WPT L.A. Poker Classic, Los Angeles",2nd,"$ 7,098"
31-Aug-2013,"€ 1,850 + 150 No Limit Hold'em - High RollerEuropean Poker Tour - EPT Barcelona, Barcelona",69th,"$ 5,744"
22-Jun-2013,"$ 1,500 No Limit Hold'em (Event #40)44th World Series of Poker - WSOP 2013, Las Vegas",52nd,"$ 89,250"
11-Jun-2013,"$ 3,000 No Limit Hold'em - 6 Handed (Event #21)44th World Series of Poker - WSOP 2013, Las Vegas",39th,"$ 4,628"
06-May-2013,"€ 10,000 + 600 No Limit Hold'em - Main EventEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",14th,"$ 8,372"
