Date,Event Name,Placement,Earning
11-Apr-1997,"$ 500 + 35 Limit Hold'em1997 National Championship Of Poker, Inglewood",8th,"$ 33,200"
20-Feb-1997,"$ 1,000 + 50 Limit Hold'emLA Poker Classic VI, Los Angeles",1st,"$ 4,928"
18-Jan-1997,"$ 1,500 + 65 Limit Hold'em1997 Four Queens Poker Classic, Las Vegas",8th,"$ 1,225"
24-Sep-1996,"$ 55 Limit Hold'emLA Poker Open IV, Gardena",3rd,"$ 1,240"
13-Sep-1996,"$ 1,055 Omaha Hi/Lo1996 Four Queens Poker Classic, Las Vegas",9th,"$ 4,680"
21-Aug-1996,"$ 500 + 40 Seven Card Stud Hi/Lo1996 Legends of Poker, Los Angeles (Bell Gardens)",3rd,"$ 15,052"
24-Jul-1996,"$ 230 Limit Hold'emGold Coast Open, Las Vegas",2nd,"$ 32,009"
13-Jul-1996,"$ 120 Limit Hold'emGold Coast Open, Las Vegas",1st,"$ 20,250"
15-Dec-1995,"$ 1,500 + 60 Limit Omaha Hi/Lo SplitHall of Fame Poker Classic 1995, Las Vegas",3rd,"$ 59,600"
Sep-1995,"$ 500 Limit Hold'em1995 Four Queens Poker Classic, Las Vegas",1st,"$ 1,721"
14-Aug-1995,"$ 500 + 40 Hold'em Shootout1995 Legends of Poker, Los Angeles (Bell Gardens)",7th,"$ 6,179"
08-Jul-1995,"$ 120 Limit Hold'emGold Coast Open, Las Vegas",3rd,"$ 10,695"
02-Jul-1995,"$ 500 + 30 Seven Card Stud - Championship EventCalifornia State Poker Championship 1995, Los Angeles",2nd,"$ 4,650"
10-May-1995,"$ 2,500 Limit Hold'em26th World Series of Poker - WSOP 1995, Las Vegas",13th,"$ 1,815"
25-Mar-1995,"$ 300 + 30 Limit Hold'em1995 Winnin' o' the Green, Los Angeles (Bell Gardens)",5th,"$ 3,713"
Dec-1994,"$ 1,500 Limit OmahaHall of Fame Poker Classic 1994, Las Vegas",6th,"$ 3,510"
13-Sep-1994,"$ 1,000 + 50 Omaha Hi/LoQueens Poker Classic Summer Edition, Las Vegas",6th,"$ 9,553"
21-Jul-1994,"$ 200 + 30 Omaha Hi/LoGold Coast Open, Las Vegas",2nd,"$ 1,658"
