Date,Event Name,Placement,Earning
20-Jun-2014,"$ 5,000 Pot Limit Omaha - Six Handed (Event #42)45th World Series of Poker - WSOP 2014, Las Vegas",9th,"$ 3,090"
05-Jun-2014,"$ 3,000 No Limit Hold'em - Six Handed (Event #15)45th World Series of Poker - WSOP 2014, Las Vegas",68th,"$ 76,800"
19-Jan-2014,"$ 25,000 No Limit Hold'em - High Roller2014 Bellagio High Roller I, Las Vegas",1st,"$ 81,000"
06-Dec-2013,"$ 10,000 + 300 No Limit Hold'em - Main EventWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",34th,"$ 8,506"
10-Oct-2013,"£ 10,000 + 300 No Limit Hold'em - High RollerEuropean Poker Tour - EPT London, London",3rd,"$ 12,870"
24-Jun-2013,"$ 3,000 No Limit Hold'em (Event #44)44th World Series of Poker - WSOP 2013, Las Vegas",90th,"$ 15,606"
13-Jun-2013,"$ 1,500 No Limit Hold'em (Event #24)44th World Series of Poker - WSOP 2013, Las Vegas",108th,"$ 2,192"
13-May-2013,"€ 98,000 + 2,000 No Limit Hold'em - Super High Roller - 8 MaxEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",3rd,"$ 16,404"
20-Apr-2013,"€ 3,000 + 200 No Limit Hold'em - Berlin Cup High RollerEuropean Poker Tour - EPT Berlin, Berlin",6th,"$ 13,400"
13-Dec-2012,"€ 10,000 + 300 No Limit Hold'em - High Roller 8 HandedEuropean Poker Tour - EPT Prague, Prague",5th,"$ 11,736"
17-Oct-2012,"$ 1,500 + 90 No Limit Hold'emFesta Al Lago, Las Vegas",8th,"$ 20,960"
07-Jul-2012,"$ 10,000 World Championship - No Limit Hold'em (Event #61)43rd World Series of Poker - WSOP 2012, Las Vegas",151st,"$ 10,107"
04-Jun-2012,"$ 1,500 Pot Limit Omaha (Event #11)43rd World Series of Poker - WSOP 2012, Las Vegas",93rd,"HK$ 338,000"
24-Feb-2012,"$ 10,000 No Limit Hold'em - Championship2012 L.A. Poker Classic, Los Angeles",10th,"$ 43,584"
14-Dec-2011,"$ 20,000 Mix-Max No-Limit Hold'Em - League Main Event 2011-12 Epic Poker League - Event 3, Las Vegas",9th,"$ 9,310"
09-Sep-2011,"€ 15,000 No Limit Hold'em - High Roller EventWorld Poker Tour - WPT Rendez-Vous à Paris, Paris",1st,"$ 35,902"
28-Jun-2011,"$ 1,500 No Limit Hold'em42nd World Series of Poker - WSOP 2011, Las Vegas",32nd,"$ 5,484"
12-Jun-2011,"$ 10,000 Seven Card Stud Championship42nd World Series of Poker - WSOP 2011, Las Vegas",11th,"$ 149,707"
30-Mar-2011,"$ 2,500 + 200 No Limit Hold'em - Main EventAsian Poker Tour - APT Manila, Manila",12th,"$ 26,039"
14-Dec-2010,"€ 1,000 + 100 No Limit Hold'em - Turbo Random BountyEuropean Poker Tour - EPT Prague, Prague",7th,"$ 261,953"
29-Nov-2010,"$ 1,000 + 80 No Limit Hold'em2010 Doyle Brunson Five Diamond World Poker Classic, Las Vegas",6th,"$ 6,555"
16-Nov-2010,"$ 1,065 No Limit Hold'em2010 LA Poker Open, Los Angeles",5th,"$ 3,178"
28-Oct-2010,"$ 9,700 + 300 No Limit Hold'em - Championship2010 World Poker Finals, Mashantucket",7th,"$ 890,471"
04-Sep-2010,"€ 1,350 + 150 No Limit Hold'emPartouche Poker Tour - PPT Cannes, Cannes",36th,"$ 34,868"
18-Jun-2010,"$ 10,000 No Limit Hold'em - Heads Up Championship41st World Series of Poker - WSOP 2010, Las Vegas",32nd,"$ 97,770"
10-Jun-2010,"$ 1,500 Seven Card Stud41st World Series of Poker - WSOP 2010, Las Vegas",6th,"$ 2,488"
30-Apr-2010,"€ 25,000 + 500 No Limit Hold'em - High Roller EventEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",6th,"$ 52,718"
07-Apr-2010,"$ 4,700 + 300 No Limit Hold'em - Main EventNorth American Poker Tour - PokerStars NAPT Mohegan Sun, Uncasville",81st,"$ 2,697"
23-Mar-2010,"€ 1,000 + 100 No Limit Hold'emEuropean Poker Tour - EPT Snowfest, Hinterglemm",1st,"$ 60,610"
06-Mar-2010,"$ 1,500 + 70 No Limit Hold'em2010 Wynn Classic, Las Vegas",5th,"$ 50,920"
08-Feb-2010,"$ 545 No Limit Hold'em2010 L.A. Poker Classic, Los Angeles",2nd,"$ 338,225"
10-Jan-2010,"$ 5,000 + 250 No Limit Hold'emPokerStars Caribbean Adventure - PCA 2010, Paradise Island",13th,"$ 15,089"
13-Nov-2009,"€ 1,500 + 150 No Limit Hold'em - Main EventEC Poker Tour, Vittoriosa",7th,"$ 27,643"
30-Jun-2009,"$ 5,000 No Limit Hold'em - Six Handed40th World Series of Poker - WSOP 2009, Las Vegas",54th,"$ 8,960"
02-Jun-2009,"$ 1,500 No Limit Hold'em40th World Series of Poker - WSOP 2009, Las Vegas",136th,"$ 4,628"
18-Jan-2009,"A$ 10,000 + 500 No Limit Hold'em - Aussie Millions2009 Aussie Millions Poker Championship, Melbourne",16th,"$ 6,637"
08-Dec-2008,"$ 5,000 + 180 No Limit Hold'em2008 Doyle Brunson Five Diamond World Poker Classic, Las Vegas",11th,"$ 1,990"
01-Dec-2008,"$ 3,000 + 120 No Limit Hold'em2008 Doyle Brunson Five Diamond World Poker Classic, Las Vegas",1st,"$ 88,802"
28-Oct-2008,"€ 4,000 + 350 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Budapest, Budapest",54th,"$ 2,790"
01-Oct-2008,"£ 5,200 + 200 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT London, London",27th,"$ 17,987"
12-Jun-2008,"$ 2,500 Pot Limit Hold'em/Omaha39th World Series of Poker - WSOP 2008, Las Vegas",29th,"$ 22,235"
23-Apr-2008,"$ 1,570 No Limit Hold'emWSOP Circuit - WSOPC Caesars Palace, Las Vegas",16th,"$ 190,905"
20-Mar-2008,"€ 4,200 + 300 Irish Open Main EventPaddyPower Irish Poker Open 2008, Dublin",34th,"$ 8,500"
23-Jun-2007,"$ 1,500 No Limit Hold'em38th World Series of Poker - WSOP 2007, Las Vegas",43rd,"$ 95,524"
21-Apr-2007,"$ 25,000 + 500 WPT - No Limit Hold'em ChampionshipFifth Annual Five Star World Poker Classic, Las Vegas",15th,"$ 10,389"
17-Mar-2007,"€ 200 + 20 No Limit Hold'emVienna Spring Poker Festival 2007, Vienna Simmering",1st,"$ 20,530"
02-Dec-2006,"$ 5,000 No Limit Hold'emOngame Network Poker Classic, Barcelona",11th,"$ 16,295"
