Date,Event Name,Placement,Earning
03-Feb-2015,"€ 2,000 + 200 #24 No Limit Hold'em - CashEuropean Poker Tour - EPT Deauville, Deauville",13th,"$ 60,545"
07-Jan-2015,"$ 2,643 + 357 #2 No Limit Hold'em - LAPT Bahamas Main EventPokerStars Caribbean Adventure - PCA 2015, Paradise Island",94th,"$ 57,622"
07-Dec-2014,"€ 1,000 + 100 #2 No Limit Hold'em EUREKA - Main EventEuropean Poker Tour - EPT Prague, Prague",17th,"$ 20,986"
18-Oct-2014,"£ 2,000 + 150 #44 No Limit Hold'em - Turbo 6 MaxEuropean Poker Tour - EPT London, London",7th,"$ 6,917"
25-Aug-2014,"€ 10,000 + 300 #31 No Limit Hold'em - High Roller 8MaxEuropean Poker Tour - EPT Barcelona, Barcelona",15th,"$ 5,340"
14-Jun-2014,"$ 10,000 No Limit Hold'em - Six Handed (Event #32)45th World Series of Poker - WSOP 2014, Las Vegas",6th,"$ 15,721"
20-Apr-2014,"€ 2,000 + 150 No Limit Hold'em 6-Max TurboEuropean Poker Tour - EPT Sanremo, Sanremo",2nd,"$ 9,607"
06-Mar-2014,"€ 900 + 90 Gioco Digitale WPT National Venice Main EventWorld Poker Tour - WPT National Venice, Venice",43rd,"$ 61,696"
26-Jan-2014,"€ 5,000 + 300 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Deauville, Deauville",38th,"$ 91,670"
12-Dec-2013,"€ 5,000 + 300 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Prague, Prague",70th,"$ 24,571"
23-Oct-2013,"€ 200 + 20 Poker PolaccoItalian Poker Tour - IPT Sanremo, Sanremo",1st,"$ 2,746"
02-Oct-2013,"£ 1,000 + 100 No Limit Hold'em - UKIPT Main EventEuropean Poker Tour - EPT London, London",5th,"$ 19,159"
22-Aug-2013,"€ 630 + 70 No Limit Hold'em - Main EventItalian Poker Tour - IPT Nova Gorica, Nova Gorica",5th,"$ 18,088"
18-Jun-2013,"$ 5,000 No Limit Hold'em - 6 Handed (Event #32)44th World Series of Poker - WSOP 2013, Las Vegas",10th,"$ 3,581"
03-Jun-2013,"$ 3,000 No Limit Hold'em - Shootout (Event #9)44th World Series of Poker - WSOP 2013, Las Vegas",35th,"$ 57,332"
02-May-2013,"€ 2,000 + 200 No Limit Hold'em - Main EventItalian Poker Tour - IPT Sanremo, Sanremo",28th,"$ 32,150"
21-Apr-2013,"€ 5,000 + 300 No Limit Hold'em - Main EventEuropean Poker Tour - EPT Berlin, Berlin",125th,"$ 39,918"
10-Mar-2013,"£ 5,000 + 250 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT London, London",29th,"$ 7,384"
26-Jul-2012,"€ 2,000 + 200 No Limit Hold'em - Main EventItalian Poker Tour - IPT Sanremo, Sanremo",33rd,"$ 5,339"
11-Jun-2012,"$ 3,000 No Limit Hold'em - Six Handed (Event #23)43rd World Series of Poker - WSOP 2012, Las Vegas",44th,"$ 10,486"
05-May-2012,"€ 1,000 + 100 No Limit Hold'emItalian Poker Tour - IPT Sanremo, Sanremo",5th,"$ 22,572"
14-Oct-2011,"€ 10,000 + 400 Main Event - No Limit Hold'emWorld Series Of Poker Europe - WSOPE 2011, Cannes",17th,"$ 4,401"
02-Jul-2011,"$ 1,000 No Limit Hold'em42nd World Series of Poker - WSOP 2011, Las Vegas",207th,"$ 8,551"
19-Jun-2010,"€ 1,000 + 100 No Limit Hold'emItalian Poker Tour - IPT San Marino, San Marino",3rd,"$ 11,631"
19-Dec-2009,"€ 1,100 No Limit Hold'em - Main EventSisal Italian Champions of Poker, Sanremo",6th,"$ 49,427"
14-Nov-2009,"€ 1,100 No Limit Hold'emItalian Poker Tour - IPT Sanremo, Sanremo",11th,"$ 3,088"
12-Jun-2009,"€ 500 No Limit Hold'emPoker Grand Prix - Saint Vincent , Saint Vincent",2nd,"$ 22,150"
27-Nov-2008,"€ 1,000 + 100 No Limit Hold'em - Main EventRoyal Poker Tour - Red Sea, Sharm el Sheikh",8th,"$ 4,321"
