Date,Event Name,Placement,Earning
12-Apr-2022,"$ 5,000 No Limit Hold'em - Deep Stack - 8-Max (event 49)World Poker Tour - WPT Seminole Hard Rock Poker Showdown, Hollywood",5th,"$ 53,000"
26-Mar-2022,"$ 25,000 No Limit Hold'em - US Poker Open #11PokerGO Tour - 2022 PGT U.S. Poker Open (USPO), Las Vegas",4th,"$ 137,500"
11-Mar-2022,"$ 3,500 No Limit Hold'emWynn Millions Poker Series, Las Vegas",70th,"$ 10,168"
22-Feb-2022,"$ 1,000 No Limit Hold'em - High Roller 6-Max (Event 5)World Series of Poker Circuit - WSOPC ONLINE Circuit, Online",16th,"$ 1,822"
09-Feb-2022,"$ 50,000 No Limit Hold'em - PokerGO Cup #8PokerGO Tour - 2022 PGT PokerGO Cup, Las Vegas",4th,"$ 176,000"
06-Feb-2022,"$ 25,000 No Limit Hold'em - PokerGO Cup #5PokerGO Tour - 2022 PGT PokerGO Cup, Las Vegas",3rd,"$ 164,000"
30-Jan-2022,"$ 525 WSOP Online Circuit Main Event - 8-Max ONLINE (Event 12)World Series of Poker Circuit - WSOPC ONLINE Circuit, Online",89th,"$ 1,070"
15-Dec-2021,"$ 10,000 + 400 No Limit Hold'em - WPT Main EventWorld Poker Tour - WPT Five Diamond World Poker Classic at Bellagio, Las Vegas",60th,"$ 23,165"
07-Dec-2021,"$ 10,000 No Limit Hold'em - PokerGO Tour High Roller (Event #11)World Poker Tour - WPT Five Diamond World Poker Classic at Bellagio, Las Vegas",3rd,"$ 64,500"
18-Nov-2021,"$ 320 No Limit Hold'em (Event #9) ONLINEWorld Series of Poker Circuit - WSOPC Paris Las Vegas ONLINE, Online",36th,$ 660
15-Nov-2021,"$ 500 Pot Limit Omaha - Big $500 (Event #6) ONLINEWorld Series of Poker Circuit - WSOPC Paris Las Vegas ONLINE, Online",13th,"$ 1,144"
31-Oct-2021,"$ 50,000 Poker Players Championship (Event #60)52nd World Series of Poker - WSOP 2021, Las Vegas",8th,"$ 106,120"
29-Oct-2021,"$ 10,000 No Limit Hold'em - 6 Handed Championship (Event #56)52nd World Series of Poker - WSOP 2021, Las Vegas",39th,"$ 18,865"
19-Oct-2021,"$ 2,000 No Limit Hold'em - Super High Roller #11World Series of Poker Circuit - WSOPC ONLINE Fall Super Circuit, Online",17th,"$ 3,035"
22-Aug-2021,"$ 215 No Limit Hold'em - Monster Stack (Event #3) ONLINEWorld Series of Poker Circuit - WSOPC Rio Online Circuit Event at WSOP.com, Online",99th,$ 504
29-Jul-2021,"$ 600 No Limit Hold'em - 6-Max Championship ONLINE (WSOP Event #30)World Series of Poker - WSOP ONLINE 2021 (US ONLY), Online",81st,"$ 1,015"
25-Jul-2021,"$ 525 No Limit Hold'em - Main Event 8-Max (Event #10)World Series of Poker Circuit - WSOPC Summer Online Circuit Event at WSOP.com, Online",60th,"$ 1,190"
24-Jul-2021,"$ 400 No Limit Hold'em - MonsterStack ONLINE (WSOP Event #24)World Series of Poker - WSOP ONLINE 2021 (US ONLY), Online",123rd,$ 635
18-Jul-2021,"$ 525 No Limit Hold'em - Monster Stack 8-Max (Event #3)World Series of Poker Circuit - WSOPC Summer Online Circuit Event at WSOP.com, Online",74th,$ 974
12-Jul-2021,"$ 500 No Limit Hold'em - Turbo Deepstack ONLINE (WSOP Event #12)World Series of Poker - WSOP ONLINE 2021 (US ONLY), Online",47th,"$ 1,424"
27-Jun-2021,"$ 525 No Limit Hold'em - Main Event 8-Max (Event #18)World Series of Poker Circuit - WSOPC Summer Super Series Online at WSOP.com, Online",100th,"$ 1,052"
07-Jun-2021,"$ 10,000 No Limit Hold'em - U.S. Poker Open #5PokerGO Tour - 2021 PGT U.S. Poker Open, Las Vegas",8th,"$ 34,000"
16-May-2021,"$ 525 No Limit Hold'em - Monster Stack #3World Series of Poker Circuit - WSOPC Caesars Atlantic City Circuit, Online",19th,"$ 1,307"
18-Apr-2021,"$ 525 No Limit Hold'em - Monster Stack #9World Series of Poker Circuit - WSOPC Spring Super Series, Online",5th,"$ 10,034"
18-Mar-2021,"$ 1,500 + 100 No Limit Hold'emThe Wynn Spring Classic, Las Vegas",113th,"$ 3,817"
22-Jan-2021,"$ 300 No Limit Hold'em - KO Freezeout (Event #9)WSOP Circuit - WSOPC Winter Online Super Circuit, Online",23rd,$ 869
17-Jan-2021,"$ 215 No Limit Hold'em - Monster Stack (Event #4)WSOP Circuit - WSOPC Winter Online Super Circuit, Online",123rd,$ 383
13-Dec-2020,"$ 10,000 No Limit Hold'em - Domestic Main EventWorld Series of Poker - WSOP 2020 Main Event, Online",55th,"$ 20,304"
19-Jul-2020,"$ 400 No Limit Hold'em - (Event #19)World Series of Poker - WSOP Online 2020 at WSOP.com, Online",117th,"$ 1,191"
01-Jul-2020,"$ 500 No Limit Hold'em - Kick-Off (Event #1)World Series of Poker - WSOP Online 2020 at WSOP.com, Online",42nd,"$ 2,624"
07-Nov-2019,"$ 10,000 8-Game Mix - Poker Masters #4 $10K 8-Game2019 Poker Masters, Las Vegas",3rd,"$ 67,500"
01-Jul-2019,"$ 5,000 No Limit Hold'em - 6-Handed (Event #70)50th World Series of Poker - WSOP 2019, Las Vegas",38th,"$ 14,622"
18-Jun-2019,"$ 2,500 Mixed Big Bet (Event #43)50th World Series of Poker - WSOP 2019, Las Vegas",28th,"$ 4,192"
01-Jun-2019,"$ 15,000 No Limit Hold'em - Baccarat Crystal WPT Tournament of Champions World Poker Tour - Baccarat Crystal WPT Tournament of Champions, Las Vegas",6th,"$ 63,890"
20-Feb-2019,"$ 25,000 Mixed Game - USPO #08 (Event #8)2019 US Poker Open, Las Vegas",1st,"$ 270,000"
07-Jan-2019,"$ 5,300 No Limit Hold'em (Event #5)PokerStars Caribbean Adventure - PCA 2019, Paradise Island",35th,"$ 10,230"
29-Jun-2018,"$ 10,000 Pot Limit Omaha Hi-Lo - Championship (Event #60)49th World Series of Poker - WSOP 2018, Las Vegas",35th,"$ 15,000"
21-Jun-2018,"$ 2,500 No Limit Hold'em (Event #43)49th World Series of Poker - WSOP 2018, Las Vegas",178th,"$ 3,743"
05-Jun-2018,"$ 1,500 No Limit Hold'em (Event #13)49th World Series of Poker - WSOP 2018, Las Vegas",114th,"$ 2,626"
01-Mar-2018,"$ 1,500 + 100 No Limit Hold'em - Championship2018 The Wynn Spring Classic, Las Vegas",101st,"$ 3,407"
10-Dec-2017,"$ 25,000 No Limit Hold'em - $25K High Roller - ( Event #25 )World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",2nd,"$ 60,000"
23-Aug-2017,"$ 25,000 No Limit Hold'em - Week 2 - Voices Carry Event #2 Poker After Dark (PAD) Season VIII, Las Vegas",2nd,"$ 440,000"
08-Aug-2017,"$ 50,000 No Limit Hold'em - Super High Roller (Event #8)2017 Seminole Hard Rock Poker Open, Hollywood",1st,"$ 7,626"
29-Jun-2017,"$ 5,000 No Limit Hold'em (Event #56)48th World Series of Poker - WSOP 2017, Las Vegas",84th,"$ 21,946"
13-Jun-2017,"$ 10,000 Razz Championship (Event #26)48th World Series of Poker - WSOP 2017, Las Vegas",9th,"$ 557,388"
14-Jul-2016,"$ 10,000 + 400 No Limit Hold'em - Bellagio Cup XIIBellagio Cup XII, Las Vegas",2nd,"$ 133,200"
20-Dec-2015,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 21, Las Vegas",3rd,"$ 4,450"
16-Aug-2015,"$ 2,650 No Limit Hold'em - Freezeout (Event #22)Seminole Hard Rock Poker Open, Hollywood",50th,"$ 7,483"
28-Aug-2014,"$ 5,300 No Limit Hold'em SHRPO Main Event (#Event 16)2014 Seminole Hard Rock Poker Open, Hollywood",219th,"$ 22,483"
14-Jun-2014,"$ 10,000 No Limit Hold'em - Six Handed (Event #32)45th World Series of Poker - WSOP 2014, Las Vegas",20th,"$ 26,432"
08-Jun-2014,"$ 10,000 H.O.R.S.E (Event #22)45th World Series of Poker - WSOP 2014, Las Vegas",14th,"$ 99,015"
29-May-2014,"$ 10,000 Limit 2-7 Triple Draw (Event #5)45th World Series of Poker - WSOP 2014, Las Vegas",4th,"$ 177,300"
11-Apr-2014,"$ 25,000 No Limit Hold'em2014 Bellagio High Roller V, Las Vegas",2nd,"$ 8,726"
22-Aug-2013,"$ 5,300 No Limit Hold'em - Championship EventSeminole Hard Rock 2013 Poker Open, Hollywood",229th,"$ 44,855"
11-Jun-2013,"$ 3,000 No Limit Hold'em - 6 Handed (Event #21)44th World Series of Poker - WSOP 2013, Las Vegas",8th,"$ 2,873"
03-Jun-2013,"$ 1,500 Limit Hold'em (Event #10)44th World Series of Poker - WSOP 2013, Las Vegas",58th,"$ 79,960"
12-Jan-2013,"$ 25,000 + 500 No Limit Hold'em - High Roller (Event #30)PokerStars Caribbean Adventure - PCA 2013, Paradise Island",14th,"$ 52,921"
22-Oct-2012,"$ 10,000 + 300 No Limit Hold'em - ChampionshipFesta Al Lago, Las Vegas",6th,"$ 16,246"
16-Jun-2012,"$ 10,000 H.O.R.S.E. (Event #32)43rd World Series of Poker - WSOP 2012, Las Vegas",20th,"$ 256,235"
19-May-2012,"$ 25,000 + 500 No Limit Hold'em - ChampionshipWorld Poker Tour - WPT World Championship, Las Vegas",4th,"$ 56,729"
05-Jul-2011,"$ 5,000 Pot Limit Omaha Hi/Lo42nd World Series of Poker - WSOP 2011, Las Vegas",7th,"$ 32,488"
12-Jun-2011,"$ 10,000 Seven Card Stud Championship42nd World Series of Poker - WSOP 2011, Las Vegas",9th,"$ 400,000"
