Date,Event Name,Placement,Earning
24-Aug-1996,"$ 2,500 + 60 No Limit Hold'em1996 Legends of Poker, Los Angeles (Bell Gardens)",4th,"$ 28,950"
08-May-1996,"$ 2,500 Omaha Pot Limit27th World Series of Poker - WSOP 1996, Las Vegas",6th,"$ 2,905"
07-Feb-1996,"$ 1,000 + 50 No Limit Hold'emAmarillo Slim's Superbowl of Poker, Los Angeles (Bell Gardens)",2nd,"$ 10,750"
Sep-1995,"$ 1,000 Pot Limit Omaha1995 Four Queens Poker Classic, Las Vegas",1st,"$ 16,313"
28-Aug-1995,"$ 1,000 + 50 No Limit Hold'em1995 Legends of Poker, Los Angeles (Bell Gardens)",5th,"$ 13,110"
10-May-1995,"$ 2,500 Limit Hold'em26th World Series of Poker - WSOP 1995, Las Vegas",7th,"$ 60,000"
28-Feb-1995,"$ 1,000 + 50 Pot Limit OmahaLA Poker Classic IV, Los Angeles",3rd,"$ 9,075"
Dec-1994,"$ 2,000 Limit Hold'em1994 World Poker Finals, Mashantucket",5th,"$ 11,625"
Dec-1994,"$ 1,500 Chinese PokerHall of Fame Poker Classic 1994, Las Vegas",2nd,"$ 15,450"
17-Aug-1994,"$ 1,000 No Limit Hold'em10th Annual Diamond Jim Brady, Oceanside",1st,"$ 7,420"
24-Apr-1994,"$ 2,500 Limit Hold'em25th World Series of Poker - WSOP 1994, Las Vegas",14th,"$ 9,000"
22-Jan-1994,"$ 500 + 30 Limit Hold'emQueens Poker Classic IV, Las Vegas",12th,"$ 75,600"
Dec-1993,"$ 2,000 Limit Hold'em1993 World Poker Finals, Mashantucket",5th,"$ 5,300"
06-May-1993,"$ 2,500 Limit Hold'em24th World Series of Poker - WSOP 1993, Las Vegas",15th,"$ 1,618"
05-Mar-1993,"$ 5,000 + 80 No Limit Hold'em - Championship Event1993 L.A. Poker Classic, Los Angeles (Bell Gardens)",4th,"$ 4,400"
04-Nov-1992,"$ 1,500 + 60 Pot Limit Hold'emHall of Fame Poker Classic 1992, Las Vegas",17th,"$ 3,725"
22-Jan-1992,"$ 5,000 + 80 No Limit Hold'emQueens Poker Classic II, Las Vegas",2nd,"$ 22,500"
01-Nov-1991,"$ 1,500 + 60 No Limit Hold'emHall Of Fame Poker Classic 1991, Las Vegas",7th,"$ 1,380"
27-Apr-1991,"$ 5,000 Limit Hold'em22nd World Series of Poker - WSOP 1991, Las Vegas",2nd,"$ 100,000"
22-Dec-1989,"$ 5,000 + 50 Championship Event - No Limit Hold'emHall of Fame Poker Classic 1989, Las Vegas",8th,"$ 7,125"
16-May-1988,"$ 10,000 No Limit Hold'em World Championship19th World Series of Poker - WSOP 1988, Las Vegas",2nd,"$ 105,000"
,,,"$ 11,600"
30-Jul-2023,"$ 50,000 + 3,000 No Limit Hold'em - 8-Handed (Event #5)Triton Poker Super High Roller Series London, London",11th,"$ 280,000"
