Date,Event Name,Placement,Earning
21-Aug-2022,"$ 800 No Limit Hold'em - Monster Stack ONLINE (Online Bracelet Event #6)World Series of Poker - WSOP ONLINE 2022 at GGPoker (International), Online",126th,"$ 189,000"
14-Jul-2022,"$ 50,000 No Limit Hold'em - High Roller (Event #83)53rd World Series of Poker - WSOP 2022, Las Vegas",10th,"$ 2,203"
08-Jul-2022,"$ 10,000 No Limit Hold'em - Aria High Roller #13PokerGO Tour - PGT Aria High Roller Summer Series 2022, Las Vegas",3rd,"$ 100,000"
15-Dec-2021,"$ 10,000 + 400 No Limit Hold'em - WPT Main EventWorld Poker Tour - WPT Five Diamond World Poker Classic at Bellagio, Las Vegas",74th,"$ 88,400"
03-Dec-2021,"$ 100,000 No Limit Hold'em - PokerGO Tour High Roller (Event #4)World Poker Tour - WPT Five Diamond World Poker Classic at Bellagio, Las Vegas",1st,"$ 19,385"
06-Nov-2021,"$ 10,000 No Limit Hold'em - Aria High Roller 31PokerGO Tour - PGT Aria High Roller Series 2021, Las Vegas",1st,"$ 928,200"
27-Sep-2021,"$ 300,000 No Limit Hold'em - Super High Roller BowlPokerGO Tour - PGT Super High Roller Bowl (SHRB) VI, Las Vegas",2nd,"$ 171,000"
02-Aug-2021,"$ 1,500 No Limit Hold'em - Millionaire Maker ONLINE (Event #7)World Series of Poker - WSOP ONLINE 2021 at GGPoker (International), Online",432nd,"$ 1,890,000"
01-Sep-2020,"$ 25,000 No Limit Hold'em - Heads Up [Most Popular] (Event #79)World Series of Poker - WSOP Online 2020 at GGPoker, Online",6th,"$ 2,889"
01-Jun-2020,"$ 100,000 + 2,000 No Limit Hold'em - Super High Roller Bowl Online (Event #28)Super High Roller Bowl Online, Online",1st,"$ 194,469"
27-May-2020,"$ 10,000 + 300 No Limit Hold'em - High Roller (Event #13)Super High Roller Bowl Online, Online",3rd,"$ 1,775,000"
26-May-2020,"$ 25,000 + 500 No Limit Hold'em - Super High Roller (Event #11)Super High Roller Bowl Online, Online",1st,"$ 98,000"
10-May-2020,"$ 3,000 + 200 No Limit Hold'em - WPT Online Championship Main EventWorld Poker Tour - WPT Online Championship by partypoker, Online",299th,"$ 622,634"
19-Apr-2020,"$ 10,000 + 300 No Limit Hold'em - 6 Max - Poker Masters #16 (ONLINE)Poker Masters Online, Online",2nd,"$ 5,943"
16-Apr-2020,"$ 10,000 + 300 No Limit Hold'em - 6 Max - Poker Masters #09 (ONLINE)Poker Masters Online, Online",2nd,"$ 369,000"
18-Dec-2019,"$ 5,000 + 300 No Limit Hold'em - Championship EventThe Wynn Winter Classic, Las Vegas",25th,"$ 152,100"
15-Dec-2019,"$ 25,000 No Limit Hold'em - Bellagio High Roller (Event #19)World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",8th,"$ 19,797"
16-Nov-2019,"$ 250,000 No Limit Hold'em - Super High Roller Bowlpartypoker LIVE - partypoker MILLIONS World Bahamas, Nassau",8th,"$ 53,000"
06-Aug-2019,"£ 100,000 No Limit Hold'em - Short Deck Main Event (Event #7)Triton Poker Super High Roller Series London, London",1st,"$ 510,000"
09-Jul-2019,"$ 3,000 No Limit Hold'em (Event #79)50th World Series of Poker - WSOP 2019, Las Vegas",22nd,"$ 3,248,728"
19-Jun-2019,"$ 25,000 Pot Limit Omaha - High Roller 8-Handed (Event #45)50th World Series of Poker - WSOP 2019, Las Vegas",31st,"$ 10,387"
11-Jun-2019,"$ 10,000 H.O.R.S.E. Championship (Event #29)50th World Series of Poker - WSOP 2019, Las Vegas",19th,"$ 43,270"
27-May-2019,"$ 9,500 + 500 No Limit Hold'em - WPT ARIA Summer ChampionshipWorld Poker Tour - WPT ARIA Summer Championship, Las Vegas",13th,"$ 15,176"
02-Mar-2019,"HK$ 250,000 No Limit Hold'em - Short Deck Ante Only (Event #1)Triton Poker Super High Roller Series Jeju, Jeju",1st,"$ 27,925"
13-Jan-2019,"$ 25,000 No Limit Hold'em (Event #30)PokerStars Caribbean Adventure - PCA 2019, Paradise Island",1st,"HK$ 4,600,000"
15-Nov-2018,"$ 10,000 + 300 No Limit Hold'em - High Rollerpartypoker LIVE - partypoker Caribbean Poker Party, Nassau",4th,"$ 586,114"
06-Oct-2018,"$ 25,000 + 1,000 No Limit Hold'em - High RollerAria 25K-19, Las Vegas",4th,"$ 383,650"
15-Jul-2018,"$ 1,000,000 No Limit Hold'em - The Big One for One Drop (Event #78)49th World Series of Poker - WSOP 2018, Las Vegas",1st,"$ 160,000"
03-Jul-2018,"$ 10,000 + 500 No Limit Hold'emAria 10K-03, Las Vegas",5th,"$ 57,500"
08-Jun-2018,"$ 5,000 No Limit Hold'em (Event #20)49th World Series of Poker - WSOP 2018, Las Vegas",29th,"$ 10,000,000"
03-Jun-2018,"$ 25,000 + 1,000 No Limit Hold'em - High RollerAria 25K-03, Las Vegas",1st,"$ 26,400"
27-May-2018,"$ 300,000 No Limit Hold'em2018 Super High Roller Bowl, Las Vegas",1st,"$ 12,331"
03-May-2018,"€ 24,700 + 300 No Limit Hold'em - Single Re-Entry #40European Poker Tour - EPT Monte Carlo, Monte Carlo",1st,"$ 310,500"
29-Apr-2018,"€ 50,000 No Limit Hold'em - 8 Handed #17European Poker Tour - EPT Monte Carlo, Monte Carlo",4th,"$ 5,000,000"
16-Apr-2018,"€ 3,000 + 300 No Limit Hold'em - WPT AmsterdamWorld Poker Tour - WPT Amsterdam, Amsterdam",16th,"$ 311,268"
23-Mar-2018,"HK$ 100,000 No Limit Hold'em - APPT High Roller (Event #18)Asia Pacific Poker Tour - APPT Macau, Macau",9th,"$ 276,776"
01-Feb-2018,"$ 10,000 + 500 No Limit Hold'em - (Event #1)2018 US Poker Open, Las Vegas",1st,"$ 10,916"
19-Jan-2018,"$ 3,500 No Limit Hold'em - WPT Main Event #152018 World Poker Tour - WPT Lucky Hearts Poker Open, Hollywood",104th,"HK$ 406,000"
12-Jan-2018,"$ 24,700 + 300 #22 No Limit Hold'em - High RollerPokerStars Caribbean Adventure - PCA 2018, Paradise Island",4th,"$ 51,738"
10-Dec-2017,"$ 25,000 No Limit Hold'em - $25K High Roller - ( Event #25 )World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",1st,"$ 190,400"
01-Dec-2017,"$ 25,000 No Limit Hold'em - Bellagio High Roller #14 -  ( Event #10 )World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",1st,"$ 6,090"
18-Sep-2017,"$ 100,000 No Limit Hold'em - Event #52017 Poker Masters, Las Vegas",5th,"$ 310,150"
08-Jul-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 66, Las Vegas",4th,"$ 140,000"
12-Jun-2017,"$ 1,500 Limit Hold'em (Event #24)48th World Series of Poker - WSOP 2017, Las Vegas",79th,"$ 310,500"
05-Jun-2017,"$ 1,500 Dealers Choice - 6 Handed (Event #11)48th World Series of Poker - WSOP 2017, Las Vegas",10th,"$ 216,000"
25-May-2017,"$ 48,000 + 2,000 No Limit Hold'em - Super High RollerAria Super High Roller 18, Las Vegas",1st,"$ 84,240"
05-May-2017,"€ 5,200 No Limit Hold'em - Turbo Six Max (Event 69)PokerStars Championship presented by Monte-Carlo Casino, Monte Carlo",13th,"$ 2,381"
04-Apr-2017,"$ 25,500 No Limit Hold'em High-Roller (Event #28)Seminole Hard Rock Poker Showdown, Hollywood",2nd,"$ 7,973"
04-Feb-2017,"$ 48,000 + 2,000 No Limit Hold'em - Super High RollerAria Super High Roller 15, Las Vegas",2nd,"$ 779,520"
