Date,Event Name,Placement,Earning
11-Jun-2019,"$ 1,020 + 80 No Limit Hold'em - Main EventThe Wynn Summer Classic, Las Vegas",162nd,"$ 25,850"
08-May-2019,"ARS$ 60,000 No Limit Hold'em - Super High Roller2019 Circuito Argentino de Poker (CAP) - Rosario, Rosario",2nd,"$ 13,707"
10-Jan-2019,"$ 10,300 Pot Limit Omaha (Event #42)PokerStars Caribbean Adventure - PCA 2019, Paradise Island",4th,"$ 19,225"
06-Jan-2019,"$ 25,000 No Limit Hold'em - PSPC PokerStars Players Championship (Event #2)PokerStars Caribbean Adventure - PCA 2019, Paradise Island",106th,"$ 9,397"
12-Jul-2018,"$ 1,500 No Limit Hold'em - The Closer (Event #75)49th World Series of Poker - WSOP 2018, Las Vegas",318th,"$ 1,289"
30-Jun-2018,"$ 888 No Limit Hold'em - Crazy Eights (Event #62)49th World Series of Poker - WSOP 2018, Las Vegas",1175th,"$ 12,060"
23-Jun-2018,"$ 1,025 + 75 No Limit Hold'em2018 The Wynn Summer Classic, Las Vegas",24th,"$ 50,000"
31-May-2018,"$ 5,000 No Limit Hold'emSuper High Roller Iguazu, Puerto Iguazu",10th,"$ 69,703"
10-May-2018,"ARS$ 45,000 No Limit Hold'em - Super High Roller2018 Circuito Argentino de Poker (CAP) - Rosario, Rosario",4th,"$ 27,390"
27-Apr-2018,"€ 2,200 No Limit Hold'em - EPT National High Roller #9European Poker Tour - EPT Monte Carlo, Monte Carlo",49th,"$ 2,766"
02-Mar-2018,"$ 2,000 + 200 No Limit Hold'em - High Rollerpartypoker LIVE - partypoker Latin American Poker Championship, Punta del Este",15th,"$ 6,434"
07-Dec-2017,"$ 2,500 No Limit Hold'em  - Final Millonaria ( Championship Ring Event #1 )WSOP International Circuit - WSOPC Punta del Este, Punta del Este",37th,"$ 3,278"
01-Dec-2017,"R$ 3,500 No Limit Hold'em - Main Event (Event #15)Brazilian Series of Poker - BSOP Millions 2017, Sao Paulo",153rd,"ARS$ 861,840"
Nov-2017,"ARS$ 20,000 No Limit Hold'emCircuito Argentino de Poker, Rosario",1st,"$ 19,208"
Jul-2017,"No Limit Hold'emCircuito Argentino de Poker, Rosario",1st,"$ 64,940"
29-Jun-2017,"$ 5,000 No Limit Hold'em (Event #56)48th World Series of Poker - WSOP 2017, Las Vegas",58th,"$ 39,500"
14-Jun-2017,"$ 3,000 No Limit Hold'em - 6 Handed (Event #27)48th World Series of Poker - WSOP 2017, Las Vegas",19th,"$ 2,763"
09-Jun-2017,"$ 565 Pot Limit Omaha (Event #18)48th World Series of Poker - WSOP 2017, Las Vegas",139th,"$ 1,331"
04-Jun-2017,"$ 520 + 80 No Limit Hold'em - Goliath Milly2017 Goliath Phamous Poker Series, Las Vegas",142nd,"$ 3,121"
20-May-2017,"₽ 60,000 + 6,000 No Limit Hold'em - PokerStars National Championship #1PokerStars Championship Sochi, Sochi",9th,"$ 23,000"
11-Mar-2017,"$ 1,100 No Limit Hold'em - PokerStars National Championship (Event #4)PokerStars Championship Panama, Panama City",83rd,"ARS$ 115,925"
05-Feb-2017,"$ 3,000 No Limit Hold'em - High RollerBrazilian Series of Poker - BSOP Punta del Este, Punta del Este",2nd,"$ 5,154"
02-Feb-2017,"$ 3,000 No Limit Hold'em - High RollerBrazilian Series of Poker - BSOP Punta del Este, Punta del Este",9th,"$ 4,616"
08-Jan-2017,"$ 4,717 + 283 No Limit Hold'em - PokerStars Championship Main Event (Event #23)PokerStars Championship Bahamas, Paradise Island",58th,"$ 6,000"
26-Nov-2016,"R$ 1,500 No Limit Hold'em #16 Mix-MaxBrazilian Series of Poker - BSOP Millions 2016, Sao Paulo",10th,"$ 6,924"
21-Nov-2016,"ARS$ 15,000 No Limit Hold'em - High RollerCircuito Argentino De Poker - CAP 2016 Grand Final, Santa Fe",23rd,"R$ 8,220"
27-Aug-2016,"€ 1,000 + 100 No Limit Hold'em - Hyperturbo (Event #58)European Poker Tour - EPT Barcelona, Barcelona",19th,"$ 2,522"
27-Jul-2016,"ARS$ 8,500 No Limit Hold'em - Main EventMaster Cup Episode VII Awakening Poker, Buenos Aires",38th,"ARS$ 837,000"
