Date,Event Name,Placement,Earning
03-Jul-2009,"$ 10,000 World Championship No Limit Hold'em40th World Series of Poker - WSOP 2009, Las Vegas",247th,"$ 16,892"
21-Feb-2009,"$ 9,900 + 100 Main Event - No Limit Hold'em2009 L.A. Poker Classic, Los Angeles",57th,"$ 202,142"
13-Jan-2009,"A$ 1,000 + 100 Limit Hold'em2009 Aussie Millions Poker Championship, Melbourne",15th,"$ 12,053"
02-Jul-2008,"$ 5,000 Ante Up For Africa Charity Event39th World Series of Poker - WSOP 2008, Las Vegas",3rd,"A$ 100,000"
15-Jun-2008,"$ 3,000 No Limit Hold'em39th World Series of Poker - WSOP 2008, Las Vegas",70th,"$ 92,296"
06-Jul-2007,"$ 5,000 Ante Up for Africa Charity Event38th World Series of Poker - WSOP 2007, Las Vegas",1st,"$ 23,500"
05-Dec-2006,"$ 5,000 + 180 No Limit Hold'emFifth Annual Five Diamond World Poker Classic, Las Vegas",4th,"$ 32,963"
06-Dec-2005,"$ 9,700 + 300 Championship Event - No Limit Hold'emWSOP Circuit - WSOPC Atlantic City, Atlantic City",9th,"$ 23,052"
07-Jul-2005,"$ 10,000 No Limit Texas Hold'em - World Championship Event36th World Series of Poker - WSOP 2005, Las Vegas",183rd,"A$ 2,100"
25-Jun-2005,"$ 2,500 Pot Limit Hold'em36th World Series of Poker - WSOP 2005, Las Vegas",29th,"$ 1,492"
13-Nov-2004,"$ 10,000 + 200 No Limit Hold'em Final Day - WPT2004 World Poker Finals, Mashantucket",44th,"$ 54,529"
27-Sep-2004,"$ 500 + 40 No Limit Hold'em2004 Ultimatebet.com Poker Classic, Palm Beach",12th,"$ 5,533"
